file,class,method,variable,usage
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,decrement/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,MutableShort/1[java.lang.String],value,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,getValue/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,subtract/1[java.lang.Number],value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,compareTo/1[org.apache.commons.lang3.mutable.MutableShort],value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,getAndAdd/1[java.lang.Number],value,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,getAndIncrement/0,value,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,decrementAndGet/0,value,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,shortValue/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,toString/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,getAndDecrement/0,value,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,setValue/1[short],value,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,doubleValue/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,addAndGet/1[java.lang.Number],value,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,MutableShort/1[java.lang.Number],value,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,increment/0,value,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\mutable\MutableShort.java,org.apache.commons.lang3.mutable.MutableShort,setValue/1[java.lang.Number],value,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrLookup.java,org.apache.commons.lang3.text.StrLookup,noneLookup/0,NONE_LOOKUP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\text\StrLookup.java,org.apache.commons.lang3.text.StrLookup,systemPropertiesLookup/0,SYSTEM_PROPERTIES_LOOKUP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableObjIntConsumer.java,org.apache.commons.lang3.function.FailableObjIntConsumer,nop/0,NOP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testDoesRecalculateWhenSetToTrue/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testDefaultBehaviourNotToRecalculateExecutionExceptions/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testWhenComputableThrowsError/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testDoesNotRecalculateWhenSetToFalse/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testWhenComputableThrowsRuntimeException/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,setUpComputableMock/0,computable,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\concurrent\MemoizerComputableTest.java,org.apache.commons.lang3.concurrent.MemoizerComputableTest,testOnlyCallComputableOnceIfDoesNotThrowException/0,computable,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,getListenerCount/0,listeners,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,writeObject/1[java.io.ObjectOutputStream],listeners,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,writeObject/1[java.io.ObjectOutputStream],prototypeArray,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,"addListener/2[L,boolean]",listeners,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,getListeners/0,listeners,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,getListeners/0,prototypeArray,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,"createProxy/2[java.lang.Class<L>,java.lang.ClassLoader]",proxy,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,removeListener/1[L],listeners,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,readObject/1[java.io.ObjectInputStream],listeners,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,"initializeTransientFields/2[java.lang.Class<L>,java.lang.ClassLoader]",prototypeArray,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\event\EventListenerSupport.java,org.apache.commons.lang3.event.EventListenerSupport,fire/0,proxy,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\main\java\org\apache\commons\lang3\function\FailableLongToIntFunction.java,org.apache.commons.lang3.function.FailableLongToIntFunction,nop/0,NOP,1
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testBiConsumer/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testBiConsumer/0,ERROR,4
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsIntSupplier/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsIntSupplier/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptBiConsumer/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptBiConsumer/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptDoubleConsumer/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptDoubleConsumer/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testDoubleUnaryOperatorCompose/0,ERROR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testBiFunction/0,ILLEGAL_STATE_EXCEPTION,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testBiFunction/0,ERROR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsShortSupplier/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsShortSupplier/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptConsumer/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testAcceptConsumer/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsDoubleSupplier/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetAsDoubleSupplier/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testIntUnaryOperatorCompose/0,ERROR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testLongConsumerAndThen/0,ERROR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testTryWithResources/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testTryWithResources/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testApplyFunction/0,ILLEGAL_STATE_EXCEPTION,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testApplyFunction/0,ERROR,2
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testLongUnaryOperatorCompose/0,ERROR,3
C:\Users\Owner\Documents\Object_Oriented_Development\Week_5\Projects\Apache_Commons_Lang\commons-lang-master\src\test\java\org\apache\commons\lang3\function\FailableFunctionsTest.java,org.apache.commons.lang3.function.FailableFunctionsTest,testGetSupplier/0,ILLEGAL_STATE_EXCEPTION,2
